year,quarter,dpi_pc,cpi_sa_8284,presvote,electq,wtq16,qdates,Fatalities,r,lnr,dlnr,yhat1976,low_95_1976,high_95_1976,yhat1976a,low_90_1976,high_90_1976,yhat1976b,low_67_1976,high_67_1976,yhat1980,low_95_1980,high_95_1980,yhat1980a,low_90_1980,high_90_1980,yhat1980b,low_67_1980,high_67_1980,yhat1984,low_95_1984,high_95_1984,yhat1984a,low_90_1984,high_90_1984,yhat1984b,low_67_1984,high_67_1984,yhat1988,low_95_1988,high_95_1988,yhat1988a,low_90_1988,high_90_1988,yhat1988b,low_67_1988,high_67_1988,yhat1992,low_95_1992,high_95_1992,yhat1992a,low_90_1992,high_90_1992,yhat1992b,low_67_1992,high_67_1992,yhat1996,low_95_1996,high_95_1996,yhat1996a,low_90_1996,high_90_1996,yhat1996b,low_67_1996,high_67_1996,yhat2000,low_95_2000,high_95_2000,yhat2000a,low_90_2000,high_90_2000,yhat2000b,low_67_2000,high_67_2000,yhat2004,low_95_2004,high_95_2004,yhat2004a,low_90_2004,high_90_2004,yhat2004b,low_67_2004,high_67_2004,yhat2008,low_95_2008,high_95_2008,yhat2008a,low_90_2008,high_90_2008,yhat2008b,low_67_2008,high_67_2008
1987,4,14529,115.3333,,0,.3333333,1987q4,0,12597.4,9.441246,4.376602,53.57011,49.47815,57.66207,53.57011,50.79311,56.34711,53.57011,52.36736,54.77287,54.46727,47.36977,61.56477,54.46727,49.2188,59.71575,54.46727,51.9019,57.03265,54.10848,51.94973,56.26723,54.10848,52.45092,55.76604,54.10848,53.25384,54.96312,54.13496,52.22178,56.04813,54.13496,52.63524,55.63467,54.13496,53.33837,54.93155,53.81156,52.07112,55.552,53.81156,52.42941,55.19371,53.81156,53.06344,54.55968,53.8908,52.29486,55.48675,53.8908,52.61211,55.16951,53.8908,53.18962,54.59199,54.51037,52.49994,56.52081,54.51037,52.88917,56.13158,54.51037,53.6129,55.40784,52.99504,50.41054,55.57954,52.99504,50.90072,55.08936,52.99504,51.82724,54.16283,52.86104,50.43699,55.28509,52.86104,50.88922,54.83286,52.86104,51.75527,53.9668
1988,1,14807,116.2333,,0,.3333333,1988q1,0,12739.03,9.452426,4.47197,54.68713,51.57146,57.8028,54.68713,52.57269,56.80157,54.68713,53.77134,55.60292,54.70435,50.5244,58.88428,54.70435,51.61335,57.79534,54.70435,53.19352,56.21518,54.50075,53.02846,55.97304,54.50075,53.37028,55.63122,54.50075,53.91788,55.08362,54.42691,53.13276,55.72107,54.42691,53.41244,55.44138,54.42691,53.88807,54.96576,54.18926,53.03637,55.34215,54.18926,53.2737,55.10481,54.18926,53.6937,54.68482,54.17038,53.09081,55.24997,54.17038,53.3054,55.03536,54.17038,53.69607,54.6447,54.62857,53.26922,55.98792,54.62857,53.5324,55.72474,54.62857,54.02175,55.23539,53.68834,51.96025,55.41642,53.68834,52.288,55.08867,53.68834,52.90751,54.46917,53.56068,51.97015,55.15121,53.56068,52.26688,54.85448,53.56068,52.83514,54.28622
1988,2,15079,117.5667,,0,.3333333,1988q2,0,12825.91,9.459223,2.718735,55.41227,52.05564,58.7689,55.41227,53.1343,57.69024,55.41227,54.42565,56.39889,54.93135,52.37524,57.48745,54.93135,53.04115,56.82154,54.93135,54.00745,55.85524,54.82801,53.49193,56.16408,54.82801,53.80212,55.85389,54.82801,54.29906,55.35695,54.68968,53.58907,55.79029,54.68968,53.82692,55.55244,54.68968,54.23141,55.14795,54.50566,53.50222,55.50909,54.50566,53.7088,55.30252,54.50566,54.07434,54.93698,54.42644,53.52645,55.32644,54.42644,53.70535,55.14753,54.42644,54.03103,54.82185,54.7784,53.63839,55.91842,54.7784,53.8591,55.6977,54.7784,54.26949,55.28731,54.1904,52.58025,55.80055,54.1904,52.88564,55.49517,54.1904,53.46286,54.91794,54.06669,52.58839,55.54499,54.06669,52.86418,55.2692,54.06669,53.39234,54.74104
1988,3,15342,119,,0,.3333333,1988q3,0,12892.44,9.464396,2.069473,55.49659,52.40651,58.58667,55.49659,53.39952,57.59367,55.49659,54.58832,56.40487,55.11946,52.52705,57.71188,55.11946,53.20242,57.03651,55.11946,54.18244,56.05648,55.01277,53.67245,56.35308,55.01277,53.98363,56.0419,55.01277,54.48214,55.54339,54.87684,53.76902,55.98467,54.87684,54.00843,55.74525,54.87684,54.41557,55.33811,54.68686,53.68067,55.69304,54.68686,53.88781,55.4859,54.68686,54.25435,55.11936,54.61733,53.70692,55.52774,54.61733,53.88789,55.34677,54.61733,54.21734,55.01732,54.97177,53.82042,56.12312,54.97177,54.04332,55.90021,54.97177,54.45779,55.48574,54.33752,52.72585,55.9492,54.33752,53.03152,55.64352,54.33752,53.60929,55.06575,54.21381,52.73413,55.69349,54.21381,53.01017,55.41744,54.21381,53.53883,54.88878
1988,4,15591,120.3,53.94,1,.3333333,1988q4,0,12960.1,9.46963,2.093506,55.53728,52.66951,58.40505,55.53728,53.59108,57.48349,55.53728,54.69436,56.38021,55.65135,51.90223,59.40047,55.65135,52.87894,58.42376,55.65135,54.29624,57.00646,55.47501,53.97791,56.97211,55.47501,54.32548,56.62453,55.47501,54.88231,56.0677,55.38381,54.08404,56.68358,55.38381,54.36494,56.40268,55.38381,54.84262,55.925,55.14264,53.98162,56.30366,55.14264,54.22063,56.06464,55.14264,54.64358,55.64169,55.14148,54.05863,56.22434,55.14148,54.27388,56.00909,55.14148,54.66573,55.61724,55.57236,54.20596,56.93876,55.57236,54.4705,56.67421,55.57236,54.96239,56.18233,54.59864,52.80966,56.38762,54.59864,53.14896,56.04831,54.59864,53.79029,55.40698,54.4735,52.81996,56.12703,54.4735,53.12844,55.81855,54.4735,53.71921,55.22778
1989,1,15927,121.6667,,0,.3333333,1989q1,0,13090.69,9.479656,4.010391,55.49658,52.51483,58.47832,55.49658,53.47302,57.52013,55.49658,54.62015,56.373,55.11613,52.72352,57.50875,55.11613,53.34684,56.88543,55.11613,54.25133,55.98094,55.02311,53.68204,56.36417,55.02311,53.99339,56.05282,55.02311,54.49218,55.55403,54.87882,53.78228,55.97536,54.87882,54.01926,55.73838,54.87882,54.42225,55.33539,54.69648,53.69421,55.69876,54.69648,53.90054,55.49242,54.69648,54.26566,55.1273,54.61769,53.72076,55.51463,54.61769,53.89906,55.33633,54.61769,54.22363,55.01176,54.95451,53.81851,56.09051,54.95451,54.03845,55.87057,54.95451,54.4474,55.46163,54.36083,52.74826,55.97341,54.36083,53.0541,55.66756,54.36083,53.6322,55.08947,54.2372,52.75653,55.71788,54.2372,53.03276,55.44165,54.2372,53.56177,54.91263
1989,2,16035,123.6333,,0,.3333333,1989q2,0,12969.8,9.470379,-3.710938,55.19547,51.65483,58.73611,55.19547,52.79262,57.59832,55.19547,54.15477,56.23617,55.76277,50.91845,60.60709,55.76277,52.18048,59.34506,55.76277,54.0118,57.51374,55.52514,53.7703,57.27998,55.52514,54.17772,56.87257,55.52514,54.83041,56.21988,55.4739,53.93447,57.01332,55.4739,54.26716,56.68064,55.4739,54.83292,56.11487,55.19443,53.80147,56.58739,55.19443,54.08823,56.30062,55.19443,54.59568,55.79318,55.24012,53.96342,56.51681,55.24012,54.21721,56.26302,55.24012,54.6792,55.80103,55.73298,54.13712,57.32883,55.73298,54.44608,57.01986,55.73298,55.02057,56.44537,54.49352,52.32917,56.65787,54.49352,52.73967,56.24738,54.49352,53.51557,55.47147,54.36593,52.34513,56.38673,54.36593,52.72213,56.00973,54.36593,53.44411,55.28775
1989,3,16182,124.6,,0,.3333333,1989q3,0,12987.16,9.471716,.5348206,52.79361,47.30378,58.28344,52.79361,49.06795,56.51927,52.79361,51.17998,54.40724,53.92946,46.62504,61.23389,53.92946,48.52797,59.33096,53.92946,51.2893,56.56963,53.55221,51.33812,55.76631,53.55221,51.85215,55.25227,53.55221,52.67566,54.42876,53.59191,51.66901,55.5148,53.59191,52.08457,55.09925,53.59191,52.79127,54.39255,53.26759,51.48387,55.05132,53.26759,51.85108,54.68411,53.26759,52.50087,54.03432,53.33974,51.73344,54.94606,53.33974,52.05274,54.62675,53.33974,52.63401,54.04548,53.96806,52.00254,55.93357,53.96806,52.38308,55.55304,53.96806,53.09064,54.84547,52.416,49.50662,55.32539,52.416,50.05842,54.77359,52.416,51.10141,53.73059,52.27904,49.5379,55.02019,52.27904,50.04928,54.50881,52.27904,51.02863,53.52946
1989,4,16391,125.8667,,0,.3333333,1989q4,0,13022.51,9.474435,1.08757,52.12823,47.06731,57.18916,52.12823,48.69365,55.56282,52.12823,50.64067,53.6158,52.95841,46.19721,59.71961,52.95841,47.95862,57.9582,52.95841,50.51459,55.40223,52.60456,50.64231,54.56681,52.60456,51.09788,54.11124,52.60456,51.82771,53.3814,52.62943,50.92503,54.33383,52.62943,51.29338,53.96549,52.62943,51.91977,53.33909,52.33822,50.75848,53.91795,52.33822,51.08369,53.59274,52.33822,51.65918,53.01726,52.35709,50.9215,53.79266,52.35709,51.20687,53.50729,52.35709,51.72636,52.98781,52.95585,51.22074,54.69097,52.95585,51.55667,54.35504,52.95585,52.18129,53.73042,51.62267,48.99896,54.24639,51.62267,49.49658,53.74877,51.62267,50.43716,52.80819,51.48455,49.02147,53.94763,51.48455,49.48098,53.48812,51.48455,50.36098,52.60812
1990,1,16727,128.0333,,0,.3333333,1990q1,0,13064.57,9.477659,1.289749,51.71189,47.23483,56.18895,51.71189,48.67354,54.75024,51.71189,50.39594,53.02784,52.01155,46.58061,57.44248,52.01155,47.99546,56.02763,52.01155,50.04855,53.97454,51.7244,50.11992,53.32888,51.7244,50.49242,52.95637,51.7244,51.08919,52.3596,51.70667,50.30846,53.10487,51.70667,50.61063,52.8027,51.70667,51.12449,52.28884,51.47316,50.17538,52.77093,51.47316,50.44254,52.50377,51.47316,50.91531,52.03099,51.40988,50.24304,52.57673,51.40988,50.47499,52.34478,51.40988,50.89723,51.92253,51.93244,50.53827,53.32661,51.93244,50.80819,53.05669,51.93244,51.31007,52.5548,50.97917,48.80869,53.14964,50.97917,49.22035,52.73799,50.97917,49.99845,51.95989,50.84141,48.82088,52.86194,50.84141,49.19782,52.485,50.84141,49.91971,51.76311
1990,2,16966,129.3,,0,.3333333,1990q2,0,13121.42,9.482001,1.736832,51.77673,47.47386,56.07959,51.77673,48.85659,54.69685,51.77673,50.51198,53.04147,51.98549,46.67813,57.29285,51.98549,48.06079,55.91019,51.98549,50.06716,53.90382,51.7059,50.12999,53.28181,51.7059,50.49586,52.91593,51.7059,51.082,52.3298,51.6831,50.30591,53.06028,51.6831,50.60353,52.76266,51.6831,51.10968,52.25652,51.45468,50.17924,52.73011,51.45468,50.44181,52.46754,51.45468,50.90644,52.00291,51.38506,50.23827,52.53186,51.38506,50.46623,52.30389,51.38506,50.88122,51.88891,51.90086,50.52481,53.27692,51.90086,50.79122,53.01051,51.90086,51.28659,52.51514,50.98705,48.89102,53.08307,50.98705,49.28856,52.68554,50.98705,50.03997,51.93413,50.84973,48.90253,52.79692,50.84973,49.2658,52.43366,50.84973,49.96148,51.73797
1990,3,17135,131.5333,,0,.3333333,1990q3,0,13027.12,9.474789,-2.885056,51.20444,46.27577,56.13311,51.20444,47.85961,54.54927,51.20444,49.75575,52.65313,51.81398,45.0444,58.58356,51.81398,46.80799,56.81996,51.81398,49.36713,54.26083,51.45652,49.58098,53.33205,51.45652,50.01642,52.89662,51.45652,50.714,52.19904,51.48384,49.85135,53.11633,51.48384,50.20415,52.76353,51.48384,50.80412,52.16356,51.21364,49.69678,52.73049,51.21364,50.00905,52.41823,51.21364,50.56163,51.86565,51.1911,49.80861,52.57359,51.1911,50.08343,52.29877,51.1911,50.58371,51.7985,51.78919,50.12561,53.45277,51.78919,50.44769,53.13069,51.78919,51.04656,52.53182,50.5996,48.08009,53.11912,50.5996,48.55794,52.64126,50.5996,49.46117,51.73803,50.45918,48.09975,52.8186,50.45918,48.53992,52.37843,50.45918,49.38289,51.53546
1990,4,17184,133.7667,,0,.3333333,1990q4,0,12846.25,9.460807,-5.592728,48.43633,41.34299,55.52966,48.43633,43.62246,53.2502,48.43633,46.35138,50.52128,49.58612,40.16665,59.00559,49.58612,42.62059,56.55165,49.58612,46.18148,52.99076,49.0834,46.60363,51.56318,49.0834,47.17936,50.98745,49.0834,48.10167,50.06514,49.20542,47.09926,51.31157,49.20542,47.55443,50.8564,49.20542,48.32847,50.08236,48.895,46.89195,50.89804,48.895,47.30431,50.48568,48.895,48.034,49.75599,48.88773,47.0762,50.69925,48.88773,47.4363,50.33915,48.88773,48.09183,49.68362,49.62517,47.4536,51.79675,49.62517,47.87403,51.37632,49.62517,48.65577,50.59458,48.15248,44.63419,51.67078,48.15248,45.30148,51.00349,48.15248,46.56276,49.74221,48.00163,44.67773,51.32553,48.00163,45.29783,50.70543,48.00163,46.48539,49.51788
1991,1,17294,134.7667,,0,.3333333,1991q1,0,12832.55,9.459741,-.4264832,46.67031,37.21552,56.12511,46.67031,40.25384,53.08679,46.67031,43.89126,49.44938,48.94804,34.65379,63.24231,48.94804,38.37769,59.5184,48.94804,43.78142,54.11467,48.20113,44.3462,52.05605,48.20113,45.24119,51.16107,48.20113,46.67498,49.72728,48.47967,45.23506,51.72429,48.47967,45.93626,51.02309,48.47967,47.12871,49.83064,48.04079,44.9603,51.12129,48.04079,45.59446,50.48713,48.04079,46.71666,49.36493,48.17688,45.3957,50.95807,48.17688,45.94855,50.40522,48.17688,46.95497,49.3988,49.1768,45.72186,52.63173,49.1768,46.39076,51.96283,49.1768,47.63449,50.7191,46.87106,41.74694,51.99518,46.87106,42.71879,51.02333,46.87106,44.55575,49.18637,46.71085,41.84596,51.57574,46.71085,42.75355,50.66816,46.71085,44.49166,48.93004
1991,2,17474,135.5667,,0,.3333333,1991q2,0,12889.6,9.464176,1.774216,46.59067,39.15685,54.0245,46.59067,41.54572,51.63562,46.59067,44.40564,48.77571,47.87716,35.94461,59.8097,47.87716,39.05325,56.70107,47.87716,43.56417,52.19015,47.24944,44.22839,50.2705,47.24944,44.92978,49.56911,47.24944,46.05342,48.44547,47.45063,44.87216,50.0291,47.45063,45.4294,49.47186,47.45063,46.37703,48.52423,47.10327,44.67224,49.5343,47.10327,45.1727,49.03384,47.10327,46.05831,48.14824,47.11567,44.87222,49.35911,47.11567,45.31817,48.91315,47.11567,46.13,48.10133,47.99002,45.19828,50.78175,47.99002,45.73878,50.24126,47.99002,46.74377,49.23627,46.30831,42.28718,50.32944,46.30831,43.04983,49.56678,46.30831,44.49138,48.12524,46.1509,42.34838,49.95342,46.1509,43.05777,49.24403,46.1509,44.41632,47.88548
1991,3,17582,136.6,,0,.3333333,1991q3,0,12871.16,9.462744,-.5729675,46.90717,40.40548,53.40886,46.90717,42.49482,51.31953,46.90717,44.99612,48.81822,47.4023,37.55566,57.24894,47.4023,40.12088,54.68371,47.4023,43.84326,50.96134,46.88395,44.43652,49.33137,46.88395,45.00473,48.76316,46.88395,45.91502,47.85287,47.01417,44.88478,49.14356,47.01417,45.34497,48.68338,47.01417,46.12755,47.90079,46.74048,44.73761,48.74334,46.74048,45.14993,48.33102,46.74048,45.87956,47.6014,46.65889,44.81194,48.50584,46.65889,45.17908,48.13869,46.65889,45.84743,47.47035,47.41956,45.11086,49.72827,47.41956,45.55783,49.28129,47.41956,46.38894,48.45018,46.23883,42.98028,49.49737,46.23883,43.5983,48.87935,46.23883,44.76647,47.71119,46.0849,43.0185,49.1513,46.0849,43.59056,48.57924,46.0849,44.68612,47.48368
1991,4,17775,137.7333,,0,.3333333,1991q4,0,12905.37,9.465399,1.062012,46.69791,40.04922,53.3466,46.69791,42.18579,51.21003,46.69791,44.74366,48.65217,46.54732,38.24994,54.84471,46.54732,40.41155,52.6831,46.54732,43.54825,49.54639,46.11274,43.90554,48.31993,46.11274,44.41798,47.8075,46.11274,45.23892,46.98656,46.18898,44.24363,48.13433,46.18898,44.66404,47.71392,46.18898,45.37899,46.99897,45.98137,44.12831,47.83443,45.98137,44.5098,47.45295,45.98137,45.18485,46.7779,45.80916,44.17189,47.44642,45.80916,44.49735,47.12096,45.80916,45.08982,46.52849,46.47866,44.4216,48.53574,46.47866,44.81985,48.13747,46.47866,45.56038,47.39695,45.73912,42.76337,48.71487,45.73912,43.32775,48.15049,45.73912,44.39454,47.0837,45.5866,42.79354,48.37965,45.5866,43.31461,47.85858,45.5866,44.3125,46.86069
1992,1,18131,138.6667,,0,.3333333,1992q1,0,13075.24,9.478476,5.230713,48.00835,40.99922,55.01749,48.00835,43.25162,52.76509,48.00835,45.94815,50.06856,47.06079,41.14456,52.97702,47.06079,42.68584,51.43574,47.06079,44.92238,49.1992,46.76546,44.74067,48.79025,46.76546,45.21076,48.32016,46.76546,45.96386,47.56707,46.75124,44.95962,48.54286,46.75124,45.34681,48.15567,46.75124,46.00526,47.49722,46.61484,44.87684,48.35284,46.61484,45.23463,47.99504,46.61484,45.86777,47.36191,46.36585,44.96555,47.76614,46.36585,45.2439,47.48779,46.36585,45.75063,46.98107,46.8947,45.11306,48.67633,46.8947,45.458,48.3314,46.8947,46.09937,47.69003,46.64172,43.96695,49.31649,46.64172,44.47425,48.80919,46.64172,45.43314,47.85031,46.49584,43.99044,49.00124,46.49584,44.45784,48.53384,46.49584,45.35297,47.63872
1992,2,18335,139.7333,,0,.3333333,1992q2,0,13121.42,9.482001,1.410294,49.83921,42.17271,57.50572,49.83921,44.63636,55.04207,49.83921,47.58579,52.09264,48.22428,44.41613,52.03244,48.22428,45.40822,51.04034,48.22428,46.84783,49.60073,48.07536,45.95708,50.19365,48.07536,46.44888,49.70185,48.07536,47.23675,48.91398,47.96622,46.14997,49.78248,47.96622,46.54248,49.38997,47.96622,47.20999,48.72246,47.89188,46.0912,49.69256,47.89188,46.46189,49.32187,47.89188,47.11787,48.66589,47.58626,46.26535,48.90717,47.58626,46.52792,48.6446,47.58626,47.00592,48.1666,47.96777,46.278,49.65755,47.96777,46.60514,49.3304,47.96777,47.21344,48.7221,48.13374,45.3765,50.891,48.13374,45.89944,50.36805,48.13374,46.88789,49.3796,47.99582,45.40341,50.58822,47.99582,45.88705,50.10459,47.99582,46.81325,49.17838
1992,3,18481,140.8,,0,.3333333,1992q3,0,13125.71,9.482328,.1308441,49.85872,42.33983,57.3776,49.85872,44.75604,54.96139,49.85872,47.64868,52.06875,48.13321,44.59616,51.67026,48.13321,45.51763,50.74879,48.13321,46.85476,49.41167,48.01848,45.75777,50.27919,48.01848,46.28263,49.75433,48.01848,47.12347,48.91349,47.88785,45.95224,49.82345,47.88785,46.37055,49.40515,47.88785,47.08192,48.69378,47.8348,45.91768,49.75193,47.8348,46.31235,49.35726,47.8348,47.01074,48.65887,47.50245,46.10934,48.89555,47.50245,46.38626,48.61863,47.50245,46.89038,48.11451,47.84381,46.04395,49.64366,47.84381,46.39242,49.2952,47.84381,47.04034,48.64727,48.138,45.28333,50.99267,48.138,45.82475,50.45125,48.138,46.84813,49.42787,48.00061,45.31438,50.68684,48.00061,45.81552,50.1857,48.00061,46.77525,49.22598
1992,4,18794,142.0333,46.55,1,.3333333,1992q4,0,13232.1,9.490401,3.229141,49.93406,41.914,57.95413,49.93406,44.49127,55.37686,49.93406,47.57672,52.29141,47.80599,44.26657,51.34541,47.80599,45.18865,50.42333,47.80599,46.52668,49.0853,47.77062,45.0793,50.46194,47.77062,45.70413,49.83711,47.77062,46.70514,48.83611,47.58958,45.29243,49.88672,47.58958,45.78887,49.39028,47.58958,46.63311,48.54604,47.58874,45.32101,49.85647,47.58874,45.78786,49.38963,47.58874,46.61397,48.56351,47.18955,45.54871,48.83039,47.18955,45.87488,48.50422,47.18955,46.46865,47.91045,47.44078,45.27965,49.60191,47.44078,45.69806,49.1835,47.44078,46.47604,48.40552,48.0668,44.81063,51.32296,48.0668,45.4282,50.70539,48.0668,46.59552,49.53808,47.93103,44.85669,51.00538,47.93103,45.43023,50.43184,47.93103,46.52863,49.33344
1993,1,18553,143.0667,,0,.3333333,1993q1,0,12968.08,9.470246,-8.061981,49.29842,43.16601,55.43084,49.29842,45.13668,53.46017,49.29842,47.49592,51.10093,48.09359,44.12663,52.06055,48.09359,45.16009,51.02708,48.09359,46.65974,49.52743,47.92383,45.87362,49.97404,47.92383,46.34961,49.49805,47.92383,47.11216,48.7355,47.82991,46.03471,49.6251,47.82991,46.42268,49.23714,47.82991,47.08244,48.57738,47.74463,45.99416,49.49509,47.74463,46.35452,49.13473,47.74463,46.9922,48.49705,47.44949,46.13278,48.7662,47.44949,46.39452,48.50446,47.44949,46.87099,48.02798,47.84023,46.13072,49.54973,47.84023,46.46169,49.21876,47.84023,47.07709,48.60336,47.89125,45.37479,50.40771,47.89125,45.85207,49.93044,47.89125,46.7542,49.0283,47.75063,45.39709,50.10417,47.75063,45.83617,49.6651,47.75063,46.67703,48.82423
1993,2,18891,144.1,,0,.3333333,1993q2,0,13109.65,9.481104,4.343033,47.09873,40.59274,53.60472,47.09873,42.68345,51.51401,47.09873,45.18642,49.01104,46.3764,40.59797,52.15482,46.3764,42.10336,50.64944,46.3764,44.2878,48.465,46.08508,43.94142,48.22874,46.08508,44.43911,47.73106,46.08508,45.23641,46.93375,46.07048,44.16288,47.9781,46.07048,44.57513,47.56584,46.07048,45.27621,46.86476,45.94849,44.10098,47.79599,45.94849,44.48132,47.41565,45.94849,45.15435,46.74262,45.67184,44.20119,47.14249,45.67184,44.49353,46.85015,45.67184,45.02571,46.31797,46.179,44.29583,48.06217,46.179,44.66042,47.69758,46.179,45.33834,47.01966,45.97153,43.16774,48.77532,45.97153,43.69951,48.24355,45.97153,44.70465,47.23841,45.82243,43.19419,48.45067,45.82243,43.68451,47.96035,45.82243,44.62352,47.02134
1993,3,18933,144.7667,,0,.3333333,1993q3,0,13078.29,9.478708,-.958252,48.34669,41.88812,54.80527,48.34669,43.9636,52.72979,48.34669,46.44832,50.24507,47.18649,42.74136,51.63161,47.18649,43.89939,50.47358,47.18649,45.5798,48.79316,46.98643,44.83255,49.14031,46.98643,45.33261,48.64025,46.98643,46.13372,47.83915,46.91256,45.0092,48.81593,46.91256,45.42054,48.40459,46.91256,46.12006,47.70507,46.82761,44.97541,48.67981,46.82761,45.35672,48.29851,46.82761,46.03146,47.62377,46.51886,45.11216,47.92556,46.51886,45.39179,47.64593,46.51886,45.90083,47.13689,46.93505,45.10287,48.76723,46.93505,45.4576,48.41251,46.93505,46.11716,47.75295,46.98215,44.31064,49.65366,46.98215,44.81732,49.14697,46.98215,45.77504,48.18925,46.83834,44.33603,49.34064,46.83834,44.80286,48.87382,46.83834,45.69688,47.9798
1993,4,19255,145.9667,,0,.3333333,1993q4,0,13191.37,9.487318,3.443909,48.4739,41.79215,55.15565,48.4739,43.93935,53.00845,48.4739,46.50993,50.43787,47.13344,43.00243,51.26445,47.13344,44.07863,50.18825,47.13344,45.64029,48.62658,46.96364,44.70776,49.21952,46.96364,45.23149,48.69578,46.96364,46.07054,47.85674,46.87038,44.88231,48.85845,46.87038,45.31195,48.4288,46.87038,46.0426,47.69815,46.80402,44.86696,48.74108,46.80402,45.26573,48.34231,46.80402,45.97139,47.63665,46.47243,45.02107,47.92379,46.47243,45.30957,47.63529,46.47243,45.83477,47.11009,46.85564,44.94771,48.76357,46.85564,45.3171,48.39418,46.85564,46.00393,47.70735,47.02554,44.27494,49.77614,47.02554,44.79662,49.25446,47.02554,45.78269,48.26839,46.88269,44.30307,49.46231,46.88269,44.78432,48.98106,46.88269,45.70596,48.05942
1994,1,19202,146.7,,0,.3333333,1994q1,0,13089.3,9.47955,-3.107071,48.75798,42.04517,55.47079,48.75798,44.20235,53.31362,48.75798,46.78488,50.73109,47.25019,43.47527,51.02511,47.25019,44.4587,50.04168,47.25019,45.88575,48.61462,47.12258,44.74657,49.49859,47.12258,45.2982,48.94696,47.12258,46.18193,48.06323,47.00248,44.91344,49.09151,47.00248,45.36491,48.64005,47.00248,46.13266,47.87229,46.95801,44.92583,48.9902,46.95801,45.34418,48.57184,46.95801,46.08449,47.83154,46.60204,45.09359,48.11049,46.60204,45.39344,47.81063,46.60204,45.9393,47.26477,46.93842,44.9283,48.94853,46.93842,45.31747,48.55936,46.93842,46.04109,47.83574,47.24651,44.43444,50.05858,47.24651,44.96778,49.52524,47.24651,45.97589,48.51713,47.10514,44.46552,49.74475,47.10514,44.95796,49.25231,47.10514,45.90104,48.30924
1994,2,19576,147.5333,,0,.3333333,1994q2,0,13268.87,9.493176,5.450058,48.75216,42.49192,55.0124,48.75216,44.50366,53.00066,48.75216,46.91208,50.59224,47.6407,43.36341,51.91799,47.6407,44.47772,50.80368,47.6407,46.09468,49.18672,47.44739,45.37577,49.519,47.44739,45.85673,49.03804,47.44739,46.62724,48.26753,47.36934,45.53872,49.19997,47.36934,45.93433,48.80434,47.36934,46.60712,48.13156,47.27896,45.50209,49.05583,47.27896,45.86788,48.69003,47.27896,46.51518,48.04274,46.98312,45.63013,48.33611,46.98312,45.89908,48.06716,46.98312,46.38868,47.57756,47.39216,45.6282,49.15613,47.39216,45.96971,48.81461,47.39216,46.60472,48.17961,47.40155,44.84257,49.96052,47.40155,45.32791,49.47518,47.40155,46.24529,48.55781,47.25882,44.86527,49.65236,47.25882,45.31181,49.20583,47.25882,46.16697,48.35067
1994,3,19817,148.9,,0,.3333333,1994q3,0,13308.93,9.496191,1.206207,50.98883,45.65013,56.32753,50.98883,47.36573,54.61193,50.98883,49.41962,52.55804,50.14651,46.12553,54.16749,50.14651,47.17306,53.11995,50.14651,48.69313,51.59988,49.95329,48.33373,51.57285,49.95329,48.70974,51.19684,49.95329,49.31211,50.59446,49.87359,48.46253,51.28465,49.87359,48.76748,50.97971,49.87359,49.28606,50.46112,49.73375,48.3795,51.08799,49.73375,48.65829,50.8092,49.73375,49.15163,50.31586,49.53311,48.45553,50.61069,49.53311,48.66973,50.39649,49.53311,49.05967,50.00655,49.96082,48.60157,51.32008,49.96082,48.86473,51.05692,49.96082,49.35404,50.5676,49.66725,47.63177,51.70273,49.66725,48.01782,51.31668,49.66725,48.74752,50.58698,49.53062,47.64373,51.41751,49.53062,47.99575,51.0655,49.53062,48.66989,50.39135
